,Unnamed: 0,ep_num,air_date,round_name,coord,category,value,daily_double,question,answer,correct_attempts,wrong_attempts,value_tuple,value_num,difficulty,topic_cluster,topic_name,human_score
895,11989,2785,1996-10-11,Jeopardy,"(5, 5)",SWEETS,"(500,)",False,"Popular in the Middle East, Rahat Loukoum, or ""rest for the throat"", is better known as this ""delight""",Turkish delight,1.0,0.0,"(500,)",500.0,medium,7,American Pop Culture,1
896,16988,2878,1997-02-19,Double Jeopardy,"(3, 3)",LIBRARIES,"(600,)",False,Included in this London library's collections are 2 copies of the Magna Carta,British Library,1.0,0.0,"(600,)",600.0,medium,5,"Mythology, Literature & Wordplay",1
897,3978,371,1986-02-10,Double Jeopardy,"(2, 5)",FAMOUS FOLKS,"(1000,)",False,"Formerly South Vietnam's prime minister & vice president, he now lives in Cal. and owes Caesars Palace $20,000",Nguyen Cao Ky,1.0,0.0,"(1000,)",1000.0,medium,2,"Politics, Government & Industry",1
898,47840,7532,2017-05-16,Jeopardy,"(2, 5)","""GREEN"" STUFF","(1000,)",False,Sperry & Hutchinson were famous for these items that could be traded for all sorts of things,Green Stamps,1.0,0.0,"(1000,)",1000.0,medium,7,American Pop Culture,1
899,33495,4306,2003-04-28,Jeopardy,"(2, 4)",YOU SHOULD KNOW THIS STUFF,"(800,)",False,"If a Maori showed you a tiki, you'd be looking at one of these",statue,1.0,0.0,"(800,)",800.0,medium,12,History & World Leaders,1
900,8738,2684,1996-04-11,Double Jeopardy,"(5, 3)",MAGAZINES,"(600,)",False,"Born Martha Kostyra, she's really ""Living"" with her own magazine off cooking & decorating tips",Martha Stewart,1.0,0.0,"(600,)",600.0,medium,6,Performing Arts,1
901,4173,375,1986-02-14,Jeopardy,"(6, 5)","""BLACK""","(500,)",False,A shoeshine boy,a bootblack,1.0,1.0,"(500,)",500.0,medium,8,Word Games,0
902,59312,7724,2018-03-22,Jeopardy,"(1, 4)",NEWS OF 2017,"(800,)",False,"Soprano Audrey Luna hit the note known as A above this, a first in Metropolitan Opera history",an A above high C,0.0,3.0,"(800,)",800.0,medium,12,History & World Leaders,0
903,877,21,1984-10-08,Jeopardy,"(5, 5)",JAPAN,"(500,)",False,"Western name for towering tsunamis, clocked at up to 500 MPH",tidal waves,0.0,3.0,"(500,)",500.0,medium,1,"Dates, Time & Numbers",0
904,4647,441,1986-05-19,Jeopardy,"(4, 5)",FEATHERED FRIENDS,"(500,)",False,"In relation to its 10 inch body width, this seabird has a record wingspan of up to 13 feet",albatross,1.0,0.0,"(500,)",500.0,medium,8,Word Games,1
905,57474,7692,2018-02-06,Jeopardy,"(6, 4)",GRAPHICS,"(800,)",False,An atomized mist of ink or paint is part of this graphical process used on T-shirts & to retouch photos,airbrushing,1.0,0.0,"(800,)",800.0,medium,5,"Mythology, Literature & Wordplay",1
906,14227,2832,1996-12-17,Double Jeopardy,"(1, 5)",LIFE,"(1000,)",False,"Meaning ""diminution"", this cell division process cuts the number of chromosomes in half",Meiosis,0.0,3.0,"(1000,)",1000.0,medium,5,"Mythology, Literature & Wordplay",0
907,55377,7657,2017-12-19,Jeopardy,"(6, 4)",SECURITY!,"(800,)",False,"The RFID system, short for this ""identification"", is not working & we need to let people in",radio frequency identification,1.0,0.0,"(800,)",800.0,medium,5,"Mythology, Literature & Wordplay",1
908,7232,2624,1996-01-18,Double Jeopardy,"(6, 4)",ON BROADWAY 1968,"(800,)",False,James Earl Jones starred on the Great White Way in this drama set in the world of boxing,The Great White Hope,1.0,0.0,"(800,)",800.0,medium,18,Animals & Natural World,1
909,35225,4335,2003-06-06,Jeopardy,"(4, 4)",MY PLACE?,"(800,)",False,"A book subtitled ""Architecture in the Colombian Countryside"" showcases the estates called these in Spanish",haciendas,0.0,3.0,"(800,)",800.0,medium,3,Food & Cuisine,0
910,50886,7583,2017-07-26,Jeopardy,"(2, 3)",ELECTRICITY,"(600,)",False,Luigi Galvani got a dead frog to twitch by touching metal to these during an electrical storm,nerves,0.0,3.0,"(600,)",600.0,medium,5,"Mythology, Literature & Wordplay",0
911,25895,4177,2002-10-29,Double Jeopardy,"(1, 3)",AMERICAN LITERATURE,"(1000,)",True,"In this Steinbeck novel, a few buddies get drunk & make a shambles of the Western Biological Lab in Monterey","""Cannery Row""",0.0,1.0,"(1000,)",1000.0,medium,16,"Sports, Royalty & Western History",0
912,13242,2816,1996-11-25,Jeopardy,"(6, 5)",PEOPLE OF THE '60S,"(500,)",False,"In 1964, Grand Duchess Charlotte abdicated rule of this country to her son, Jean",Luxembourg,1.0,1.0,"(500,)",500.0,medium,17,Religion,0
913,31360,4268,2003-03-05,Jeopardy,"(6, 5)",WORD PUZZLES,"(1000,)",False,A difficult & prolonged struggle----------------------------------ELTTAB,uphill battle,1.0,0.0,"(1000,)",1000.0,medium,14,World Regions & Capitals,1
914,21346,2954,1997-06-05,Jeopardy,"(5, 5)",PHOBIAS,"(500,)",False,"Some people may have uranophobia, fear of this place, because they fear being judged there",Heaven,0.0,3.0,"(500,)",500.0,medium,5,"Mythology, Literature & Wordplay",0
915,28794,4225,2003-01-03,Jeopardy,"(6, 3)",HOMOPHONES,"(600,)",False,"The smallest amount, or rented out for a long term",least/leased,0.0,3.0,"(600,)",600.0,medium,8,Word Games,0
916,41973,7433,2016-12-28,Jeopardy,"(6, 3)",BLENDED WORDS,"(600,)",False,"The names of these 2 baseball pitches combined to make ""slurve""",a slider and a curveball,1.0,0.0,"(600,)",600.0,medium,14,World Regions & Capitals,1
917,27969,4211,2002-12-16,Jeopardy,"(1, 3)",POETRY,"(600,)",False,The works of ancient Greece's Pindar include this type of poem in praise of victories in the Olympic Games,ode,1.0,0.0,"(600,)",600.0,medium,16,"Sports, Royalty & Western History",1
918,33945,4314,2003-05-08,Jeopardy,"(2, 3)",ON THE BROADWAY STAGE,"(600,)",False,"(Sarah of the Clue Crew is on the set of ""Hairspray"" at the Neil Simon Theatre.)  I'm on the set of the musical ""Hairspray"", based on a film by this director who calls himself ""America's Trash-o-Teur""",John Waters,1.0,0.0,"(600,)",600.0,medium,18,Animals & Natural World,1
919,17816,2894,1997-03-13,Jeopardy,"(2, 5)",MOVIE QUOTES,"(500,)",False,"In it, nanny Rebecca De Mornay hisses, ""When your husband makes love to you, it's my face he sees""",The Hand That Rocks The Cradle,1.0,0.0,"(500,)",500.0,medium,13,Trivia & Famous People,1
920,52935,7616,2017-10-23,Jeopardy,"(4, 5)",PLAY THE JOKER,"(1000,)",False,"On the 1960s TV show, this actor brought the role to some delirious heights",(Cesar) Romero,1.0,1.0,"(1000,)",1000.0,medium,12,History & World Leaders,0
921,30393,4252,2003-02-11,Jeopardy,"(2, 3)",NEW COACHING SIGNS,"(600,)",False,"When I crook my finger, use the chaingun on the hellish hordes in this game introduced by ID Software in 1993",Doom,1.0,0.0,"(600,)",600.0,medium,15,Literature & Language,1
922,54246,7638,2017-11-22,Jeopardy,"(2, 5)",AROUND THE WORLD,"(1000,)",False,"Oddly, the national dog of this Mediterranean island nation is the pharaoh hound & not the toy breed that's named for it",Malta,1.0,0.0,"(1000,)",1000.0,medium,1,"Dates, Time & Numbers",1
923,19862,2929,1997-05-01,Double Jeopardy,"(5, 3)",MONEY,"(600,)",False,In 1971 President Nixon ended the convertibility of U.S. currency into this metal,gold,1.0,0.0,"(600,)",600.0,medium,5,"Mythology, Literature & Wordplay",1
924,38744,7380,2016-10-14,Jeopardy,"(3, 5)",FOOD FESTIVALS,"(1000,)",False,This Hawaiian island celebrates its famous sweet onion with a festival featuring a recipe contest,Maui,1.0,0.0,"(1000,)",1000.0,medium,7,American Pop Culture,1
925,50127,7570,2017-07-07,Double Jeopardy,"(2, 2)",BOOKS BY TV PERSONALITIES,"(800,)",False,"Garry Shandling wrote ""Confessions of a Late Night Talk Show Host: The Autobiography of"" this character",Larry Sanders,1.0,0.0,"(800,)",800.0,medium,6,Performing Arts,1
926,10602,2753,1996-07-17,Double Jeopardy,"(5, 5)",OPERA,"(1000,)",False,"Maria Callas was noted for her passionate performance in this composer's ""Tosca""",Giacomo Puccini,1.0,0.0,"(1000,)",1000.0,medium,18,Animals & Natural World,1
927,34091,4316,2003-05-12,Double Jeopardy,"(2, 2)",KENNEDY CENTER HONOREES,"(800,)",False,"She was a child star, an ambassador & in 1998 a Kennedy Center honoree",Shirley Temple Black,1.0,0.0,"(800,)",800.0,medium,2,"Politics, Government & Industry",1
928,19280,2919,1997-04-17,Double Jeopardy,"(6, 3)",STATE CAPITAL NICKNAMES,"(600,)",False,"It's ""The Hoosier Capital"" & ""The Railroad City""",Indianapolis,1.0,1.0,"(600,)",600.0,medium,4,"Nature, Geography & Earth Science",0
929,28929,4227,2003-01-07,Double Jeopardy,"(2, 2)",BROADWAY,"(800,)",False,"Inspired by classical myths, ""Metamorphosis"" tells of Orpheus, Alcyone & this king with the ""golden touch""",Midas,1.0,0.0,"(800,)",800.0,medium,3,Food & Cuisine,1
930,6622,2610,1995-12-29,Double Jeopardy,"(5, 3)",FACT,"(600,)",False,45% of the Bureau of Engraving & Printing's production time is spent on this unit of U.S. currency,the one-dollar bill,1.0,0.0,"(600,)",600.0,medium,12,History & World Leaders,1
931,38452,7375,2016-10-07,Jeopardy,"(5, 5)",JEN-DER,"(1000,)",False,"For ""Absolutely Fabulous: The Movie"", Joanna Lumley reprised the role of Patsy, & she returned as Edina",Jennifer Saunders,0.0,3.0,"(1000,)",1000.0,medium,2,"Politics, Government & Industry",0
932,33492,4306,2003-04-28,Jeopardy,"(4, 3)",SCIENCE,"(600,)",True,"When combined with oxygen, this lightest chemical element makes water",hydrogen,1.0,0.0,"(600,)",600.0,medium,5,"Mythology, Literature & Wordplay",1
933,36802,4360,2003-07-11,Double Jeopardy,"(1, 2)",ART & ARTISTS,"(800,)",False,"His ""Arrangement in Grey and Black, No. 2"" featured Thomas Carlyle, not his mother",James McNeill Whistler,1.0,0.0,"(800,)",800.0,medium,5,"Mythology, Literature & Wordplay",1
934,29866,4243,2003-01-29,Jeopardy,"(5, 5)",WHICH CAME FIRST?,"(1000,)",False,"""Potato Eaters"",""Starry Night"",""Crows in the Wheatfields""","""Potato Eaters""",0.0,3.0,"(1000,)",1000.0,medium,17,Religion,0
935,2564,306,1985-11-11,Jeopardy,"(5, 5)",A.K.A.,"(500,)",False,"Actor David Meyer changed his name to this before he started playing “Richard Diamond, Priv. Det.”",David Janssen,1.0,0.0,"(500,)",500.0,medium,19,20th Century History & Pop Culture,1
936,19519,2923,1997-04-23,Double Jeopardy,"(3, 3)",RELIGION,"(600,)",False,"Compiled in 712, the Kojiki, ""Records of Ancient Matters"", is one of this religion's oldest texts",Shinto,1.0,0.0,"(600,)",600.0,medium,11,"Water, Transport & Landforms",1
937,32414,4288,2003-04-02,Jeopardy,"(1, 3)",RANKS & TITLES,"(600,)",False,"Like the sadistic Claggart in ""Billy Budd"", the master-at-these is the petty officer who maintains discipline",arms,1.0,0.0,"(600,)",600.0,medium,15,Literature & Language,1
938,26057,4180,2002-11-01,Jeopardy,"(4, 4)",GERMAN SCIENCE,"(800,)",False,"""Psychopathia Sexualis"" author Krafft-Ebing found the link between this disease & the mental decay called paresis",syphilis,1.0,0.0,"(800,)",800.0,medium,5,"Mythology, Literature & Wordplay",1
939,47587,7528,2017-05-10,Jeopardy,"(3, 3)",THE PREZ SEZ,"(600,)",False,"""2. Absolute freedom of navigation upon the seas""",Wilson,1.0,0.0,"(600,)",600.0,medium,12,History & World Leaders,1
940,27683,4206,2002-12-09,Jeopardy,"(4, 4)",COLLEGES & UNIVERSITIES,"(800,)",False,"We can't argue the fact -- the Whig-Cliosophic Society of Princeton, one of these clubs, dates back to 1765",debate club,1.0,0.0,"(800,)",800.0,medium,4,"Nature, Geography & Earth Science",1
941,11233,2769,1996-09-19,Double Jeopardy,"(5, 5)",STATE CAPITALS,"(1000,)",False,"North Carolina's ""Research Triangle"" is bounded by Durham, Chapel Hill & this capital city",Raleigh,1.0,0.0,"(1000,)",1000.0,medium,4,"Nature, Geography & Earth Science",1
942,43163,7453,2017-01-25,Jeopardy,"(3, 5)",SPORTS ABBREV.,"(1000,)",False,Successes in basketball as well as football:FGM,field goal made,1.0,0.0,"(1000,)",1000.0,medium,15,Literature & Language,1
943,36851,4361,2003-07-14,Jeopardy,"(1, 5)",ART,"(1000,)",False,"Maurice Utrillo's White Period featured streets of this Paris area, also home to Amelie & Toulouse-Lautrec",Montmartre,1.0,2.0,"(1000,)",1000.0,medium,5,"Mythology, Literature & Wordplay",0
944,61487,7760,2018-05-11,Double Jeopardy,"(1, 2)",FIELD TRIP,"(800,)",False,"A valley in Jerusalem is said to be the location of the Field of Blood, bought with this man's rejected silver",Judas Iscariot,1.0,0.0,"(800,)",800.0,medium,15,Literature & Language,1
945,56760,7680,2018-01-19,Jeopardy,"(2, 3)",FINANCIAL GOBBLEDYGOOK,"(600,)",False,"An unregulated statement of profit, EBITDA stands for these before interest, tax, depreciation & amortization",earnings,1.0,0.0,"(600,)",600.0,medium,12,History & World Leaders,1
946,8841,2686,1996-04-15,Jeopardy,"(4, 5)",INCREDIBLE EDIBLES,"(500,)",False,"Onions, oatmeal & sheep innards are stuffed into a sheep's stomach to make this Scottish taste treat",Haggis,1.0,0.0,"(500,)",500.0,medium,7,American Pop Culture,1
947,4667,441,1986-05-19,Double Jeopardy,"(6, 3)",DRUGS,"(600,)",False,1 of the 2 main groups of drugs that help kill bacteria,antibiotic (or sulfas),1.0,0.0,"(600,)",600.0,medium,5,"Mythology, Literature & Wordplay",1
948,54129,7636,2017-11-20,Jeopardy,"(4, 4)","LITERATURE, SCIENCE & THE ARTS","(800,)",False,"Known for his portraits of full-figured ladies, this 17th c. Flemish artist painted 20+ large pictures of Marie de Medicis",Rubens,1.0,0.0,"(800,)",800.0,medium,16,"Sports, Royalty & Western History",1
949,53774,7630,2017-11-10,Jeopardy,"(2, 5)","FRUIT, NOT FRUIT","(1000,)",False,"Cross-examining himself in this 1971 movie, Woody Allen reveals he's an American citizen & the president of San Marcos",Bananas,1.0,0.0,"(1000,)",1000.0,medium,7,American Pop Culture,1
950,29048,4229,2003-01-09,Double Jeopardy,"(3, 2)",NOTABLE NAMES,"(800,)",False,"(Sarah of the Clue Crew reports from Greenfield Village in Dearborn, MI.)  With money earned from his stock ticker, this inventor built his Menlo Park laboratory in 1876",Thomas Edison,1.0,0.0,"(800,)",800.0,medium,2,"Politics, Government & Industry",1
951,57931,7700,2018-02-16,Jeopardy,"(5, 4)",EPONYMOUS BRANDS,"(800,)",False,"British pottery maker Josiah, of this last name, was an abolitionist who produced a popular anti-slavery image",Wedgwood,1.0,0.0,"(800,)",800.0,medium,2,"Politics, Government & Industry",1
952,62079,7770,2018-05-25,Jeopardy,"(5, 5)",GENIUSES ARE BORN,"(1000,)",False,"It's certain he was born Dec. 5, 1901, in Wurzburg, Germany, 26 years before publishing his famous principle",Heisenberg,1.0,0.0,"(1000,)",1000.0,medium,2,"Politics, Government & Industry",1
953,26134,4181,2002-11-04,Double Jeopardy,"(3, 2)",BEST ACTOR OSCAR WINNERS,"(800,)",False,"1989 for ""My Left Foot""",Daniel Day-Lewis,1.0,0.0,"(800,)",800.0,medium,13,Trivia & Famous People,1
954,51440,7591,2017-09-18,Jeopardy,"(5, 5)",STAMPING PHILATELY,"(1000,)",False,"A famous portrait by him appeared on a 1934 stamp ""in memory and in honor of the mothers of America""",Whistler,1.0,0.0,"(1000,)",1000.0,medium,4,"Nature, Geography & Earth Science",1
955,51804,7597,2017-09-26,Double Jeopardy,"(1, 2)","""O"" YES, OPERA!","(800,)",False,"Citrus growers competed to advertise at the premiere of ""The Love for Three"" these",For the Love of Three Oranges,1.0,0.0,"(800,)",800.0,medium,8,Word Games,1
956,56134,7670,2018-01-05,Jeopardy,"(5, 5)",WHERE THE GRASS IS GREEN,"(1000,)",False,"Widely used on football fields, this grass named for a British dependency is native to the African savannas",Bermuda grass,1.0,0.0,"(1000,)",1000.0,medium,3,Food & Cuisine,1
957,9921,2733,1996-06-19,Jeopardy,"(3, 5)",GIFTS,"(500,)",False,"Blenheim Palace was a public gift to John Churchill, Duke of this",the Duke of Marlborough,1.0,0.0,"(500,)",500.0,medium,5,"Mythology, Literature & Wordplay",1
958,24172,4149,2002-09-19,Jeopardy,"(2, 3)",POP PRINCES & PRINCESSES,"(600,)",False,"Smile when you say this stage name of Colleen Fitzpatrick, singer of the hits ""Smile"" & ""Graduation (Friends Forever)""",Vitamin C,1.0,0.0,"(600,)",600.0,medium,2,"Politics, Government & Industry",1
959,35883,4345,2003-06-20,Jeopardy,"(1, 3)",BIOGRAPHY,"(600,)",False,Man of God seen in the following,Jimmy Swaggart,1.0,0.0,"(600,)",600.0,medium,6,Performing Arts,1
960,32261,4285,2003-03-28,Double Jeopardy,"(5, 2)",SEE YOU IN THE FUNNY PAPERS,"(800,)",False,"Jill St. John & Brooke Shields have both ""Starred"" as this comic strip reporter",Brenda Starr,1.0,0.0,"(800,)",800.0,medium,12,History & World Leaders,1
961,16027,2863,1997-01-29,Double Jeopardy,"(6, 5)",THE PLAY'S THE THING,"(1000,)",False,The starting team of the Chicago Bulls could fill the cast of this 1972 Jason Miller play; it only has 5 parts,"""That Championship Season""",0.0,3.0,"(1000,)",1000.0,medium,12,History & World Leaders,0
962,36419,4354,2003-07-03,Jeopardy,"(1, 3)",STATE STUFF,"(600,)",False,We can thank this state for Tobasco sauce; it originated on Avery Island,Louisiana,1.0,0.0,"(600,)",600.0,medium,4,"Nature, Geography & Earth Science",1
963,51688,7595,2017-09-22,Double Jeopardy,"(3, 2)",A JOINT EFFORT,"(800,)",False,Wrenching a joint may tear a tendon or this band of tissue that connects the 2 bones,a ligament,1.0,0.0,"(800,)",800.0,medium,5,"Mythology, Literature & Wordplay",1
964,21306,2953,1997-06-04,Double Jeopardy,"(2, 4)",FATHERLY NICKNAMES,"(800,)",False,"This ancient Greek playwright is the ""Father of Comedy""",Aristophanes,1.0,0.0,"(800,)",800.0,medium,2,"Politics, Government & Industry",1
965,58490,7710,2018-03-02,Jeopardy,"(4, 3)",MYANMAR,"(600,)",False,State counsellor is one of her titles; she can't be president because she married a foreigner & had foreigner babies,Suu Ki,1.0,0.0,"(600,)",600.0,medium,1,"Dates, Time & Numbers",1
966,17778,2893,1997-03-12,Double Jeopardy,"(5, 3)",LITERATURE,"(600,)",False,"In ""Through The Looking Glass"", Humpty Dumpty explains to Alice the meaning of this nonsense poem",Jabberwocky,1.0,0.0,"(600,)",600.0,medium,16,"Sports, Royalty & Western History",1
967,19402,2921,1997-04-21,Double Jeopardy,"(2, 4)",PEOPLE,"(800,)",False,"In 1995 this paleoanthropologist helped form Safina, a new political party, to rid Kenya of corruption",Richard Leakey,1.0,0.0,"(800,)",800.0,medium,5,"Mythology, Literature & Wordplay",1
968,29877,4243,2003-01-29,Double Jeopardy,"(4, 2)",MIT,"(800,)",False,"After the 2000 election debacle, MIT & this West Coast school said they'd jointly study better voting procedures",Caltech,0.0,3.0,"(800,)",800.0,medium,4,"Nature, Geography & Earth Science",0
969,54656,7645,2017-12-01,Jeopardy,"(5, 3)",FITNESS,"(600,)",False,"With this kind of workout, it sounds like a drill instructor will tell you to drop & do 40 push-ups, but not so at Barry's",boot camp,1.0,0.0,"(600,)",600.0,medium,5,"Mythology, Literature & Wordplay",1
970,38141,7371,2016-10-03,Jeopardy,"(2, 3)",WHAT THE CITY NAME MEANS,"(600,)",False,"Clear Water, Wisconsin",Eau Claire,1.0,1.0,"(600,)",600.0,medium,3,Food & Cuisine,0
971,9800,2731,1996-06-17,Jeopardy,"(3, 5)",REPTILES,"(500,)",False,"Though called a ""toad"", this North American desert creature is actually a lizard & subsists mainly on ants",horned toad,1.0,0.0,"(500,)",500.0,medium,9,Inventions & Notable Names,1
972,41741,7429,2016-12-22,Jeopardy,"(3, 4)",DOUBLE L,"(800,)",False,"In fashion, types of these include Mandarin, Chelsea & ruff",collars,1.0,0.0,"(800,)",800.0,medium,19,20th Century History & Pop Culture,1
973,16910,2877,1997-02-18,Jeopardy,"(4, 5)",WORLD FACTS,"(500,)",True,"Though popular, Noninke & Wolof are also spoken there, this is the official language of Mauritania",Arabic,0.0,1.0,"(500,)",500.0,medium,1,"Dates, Time & Numbers",0
